"","id","gender","age_4","education","work_experience_4","ethnicity","VR_total","LN_total","MX_total","R3D_total","g_total","H_self","E_self","X_self","A_self","C_self","O_self","H_observer","E_observer","X_observer","A_observer","C_observer","O_observer","g_H_observer","g_E_observer","g_X_observer","g_A_observer","g_C_observer","g_O_observer","p_H_observer","p_E_observer","p_X_observer","p_A_observer","p_C_observer","p_O_observer"
"436","6269dec10f8322b86513df05",1,35,5,12,4,14,3,2,1,20,3,2.9375,3.5,3.625,4.3125,3.4375,3.18333333333333,2.87916666666667,3.30416666666667,3.32083333333333,3.8,3.07083333333333,3.29166666666667,2.68333333333333,3.225,3.25,4.28333333333333,3.28333333333333,3.325,2.8125,3.3125,3.3375,3.7375,2.925
"437","627121bbdd4e39bcc0a0079f",2,44.1,3,8.6,1,7,2,2,1,12,3.625,4.0625,2.75,2.375,4.125,4,3.2625,2.99375,2.878125,3.19375,3.234375,3.48125,3.7125,3.33125,2.60625,3.925,3.55,3.55,3.1625,2.95,2.825,2.69375,3.0125,3.40625
"438","62728c148af5805feea46dc8",2,40,2,21,1,9,1,2,0,12,3.5625,4,3.0625,2.5625,3.5,3.625,3.1625,3.096875,3.4625,3.053125,3.021875,3.565625,3.2,2.85625,3.65,3.01875,2.8375,4.15,3,3.0625,3.13125,2.93125,2.84375,3.09375
"439","62728d9afbb36631896f3bcb",1,41,4,22,1,11,0,1,0,12,2.8125,3.125,3.1875,2.1875,3.5625,3.6875,3.1375,3.009375,3.196875,3.090625,3.434375,3.075,3.6875,3.23125,2.93125,3.7,3.8375,3.425,2.85,2.75625,3.29375,2.8875,3.025,2.86875
"440","62728e9f272ecd43323af13b",1,42.8,2,25,1,8,1,2,0,11,3.75,3.9375,2.04166666666667,3.4375,4.125,4,3.021875,3.153125,3.11875,3.25625,3.603125,3.06875,3.2125,3.48125,3.175,3.71875,3.9375,3.36875,2.9375,2.75625,2.9125,2.9375,3.39375,2.875
"441","6272ab12b3d9c61d2271db8d",1,40,3,15,1,12,1,0,0,13,2.9375,4.125,2.25,3.0625,2.1875,3.375,3.009375,3.15,2.553125,2.996875,3.35625,3.046875,2.8,2.28125,2.225,3.01875,4.14375,3.425,2.9875,3.46875,2.65625,2.75625,2.975,2.86875
"442","6272c50e0f591ac1dc8c2e02",2,44.1,4,8.5,1,11,3,0,1,15,3.75,4.4375,1.875,3.625,4.6875,3.8125,3.45625,3.459375,2.828125,3.20625,3.48125,3.071875,3.6375,3.35625,3.10625,3.78125,3.94375,3.38125,3.33125,3.1875,2.575,2.5625,3.08125,2.7875
"443","62732854d22b38dbdae3ef9c",1,46,4,27.7,2,9,0,0,0,9,3.75,2.25,4.25,4.1875,4.125,2.9375,3.30625,3.1,3.4134375,3.575,3.315625,3.221875,4.09375,3.65,3.76,4.40625,3.38125,3.8,2.89375,2.775,2.95,2.875,3.3,2.9
"444","627e71af3701230cdc757652",2,52.9,3,33.3,3,10,1,1,0,12,3.5,2.1875,2.875,2.9375,3.5,4.125,3.1375,2.928125,3.315625,3.26875,2.859375,3.565625,3.2,3.15,3.55625,3.73125,2.85625,4.225,3.375,2.90625,3.09375,3.075,2.83125,3.1375
"445","6282486284f992485dcdf4ea",2,29.9,4,13,1,10,3,0,0,13,3.75,4.375,2.5,2.25,4.0625,3,3.45,3.659375,2.465625,3.28125,3.396875,3.396875,3.4875,3.6375,2.4,3.53125,3.78125,3.79375,3.2875,3.425,2.5375,2.99375,3.00625,2.9375
"446","62825aef9d9d5544867a6fc0",2,34,4,12.7,4,4,2,1,0,7,3.25,3.375,2.875,3.02083333333333,3.8125,2.5625,3.046875,2.996875,3.146875,3.415625,3.909375,3.246875,3.225,2.74375,3.125,3.4875,4.4125,3.4875,2.93125,3.05,3.075,3.39375,3.64375,3.05
"447","6282e2e2479eff12a562838c",2,50.4,4,33,3,12,3,1,1,17,3.25,2.3125,4.375,3.75,4.0625,4.1875,3.375,3.053125,4.04375,3.453125,3.653125,4.15,3.875,3.14375,4.35,4.1,3.8125,4.56875,3.3375,3.0375,3.68125,3.14375,3.775,3.45
"448","628510a698e9e63b21ef9139",1,30.8,5,9.3,1,15,4,4,1,24,3.875,2.8125,3.5625,3.5625,3.9375,3.125,3.4,2.928125,3.665625,3.575,3.2503125,3.571875,3.6875,3.01875,3.90625,3.69375,3.22625,4.15,3.45625,3.04375,3.35625,3.4875,3.13125,3.15
"449","628678ca852c5ee97a800552",2,37.2,4,21.3,1,13,3,3,2,21,4.0625,4.125,3.8125,3.6875,4.75,3.8125,3.05,3.153125,2.996875,3.328125,3.646875,3.103125,2.6875,2.6625,2.83125,3.1625,3.81875,3.2875,3.25,3.15,2.8125,3.30625,3.475,2.9875
"450","62878aaca0be0ca1e7a3e553",2,47,3,30,1,12,2,3,0,17,4.6875,3.9375,3.8125,3.5625,4.375,4.125,3.45625,3.30625,3.471875,3.415625,3.515625,3.278125,3.83125,3.5375,3.56875,3.74375,3.5375,3.70625,3.5625,3.075,3.31875,3.2,3.39375,3.05625
"451","6288c55999c075200b4bfc41",2,28,6,5,1,11,2,2,0,15,3.5,3.6875,3.375,3.6875,3.8125,2.5,3.31875,3.1875,3.10625,3.7375,3.203125,3.13125,3.61875,3.2125,3.225,4.25625,3.275,3.34375,3.30625,3.13125,2.86875,3.2125,3.16875,3
"452","628d114b1acd87ea1b37874e",1,29,3,9,1,7,1,0,0,8,3.75,3.375,3.625,3.75,4.4375,4.375,2.79375,2.84375,3.25625,3.178125,3.7125,2.934375,2.98125,2.71875,2.9,2.73125,4.1375,3.0625,2.60625,2.65,3.3625,3.31875,3.5,2.83125
"453","628dec55823f672331c68577",1,23.8,3,7,2,13,3,3,3,22,4.3125,2.75,3.6875,4.4375,4.3125,4.125,3.325,2.871875,3.30625,3.43125,3.6375,3.2,3.4375,2.7375,3.6375,3.4125,4.05,3.59375,3.36875,2.84375,2.975,3.70625,3.33125,2.96875
"454","628e0063fa56e316da2a71cb",1,47.8,2,30,1,14,3,4,1,22,4.75,3.0625,2.875,4.625,3.25,4,3.61875,3,2.728125,3.29375,2.809375,3.3625,3.675,2.7,2.1,3.46875,2.84375,2.99375,3.94375,3.15625,3.2,3.05625,2.25,3.4375
"455","628e987eb6b92cdc713ee965",1,22.3,3,3.5,1,8,0,1,0,9,3.25,3.0625,2.6875,3.0625,3.1875,3.3125,2.963125,3.0625,2.646875,3.3125,3.2375,2.928125,2.74,2.375,2.94375,3.2125,2.61875,2.83125,2.93125,3.325,2.2875,3.31875,3.35625,2.8625
"456","628f77c4d003ee884a5573fd",2,55,4,39.5,1,13,4,4,1,22,3.9375,3.375,2.625,3.375,3.5,3.25,3.3875,3.25,2.703125,3.525,3.1375,3.13125,3.68125,3.24375,2.69375,3.6875,3.05,3.375,3.55625,3.15625,2.64375,3.65,2.975,3.01875
"457","628f83dc5398c04bac86f9e6",1,37,5,15,1,7,2,0,1,10,3.875,3.8125,3.125,2,3.625,3.4375,2.925,2.684375,2.94375,2.603125,2.91875,3.096875,3.1125,2.5125,2.76875,2.6375,3.03125,3.4125,3.1375,2.91875,3,2.85625,2.94375,2.875
"458","628fa4639666e8550aa139d5",1,26.1,2,4.8,1,9,3,3,0,15,3.625,1.5625,2.875,3.625,3.4375,3.0625,2.88854166666667,2.85104166666667,2.6,2.95104166666667,2.83645833333333,3.30104166666667,2.95,2.3875,2.15625,3.29375,2.9,3.5375,2.9,3.01666666666667,2.96666666666667,2.9,2.79166666666667,3.04166666666667
"459","628fcdd94ad6099e34e72647",1,45,4,20.8,4,6,0,1,0,7,3.25,4.125,3.4375,3.3125,4.25,2.5625,2.946875,2.965625,2.803125,3.146875,3.875,3.178125,3.21875,2.8875,2.54375,3.325,3.93125,3.5,2.725,3.05625,2.93125,2.86875,3.69375,2.9
"460","62926f5a375553f13d68bc92",1,59.7,4,37.5,1,9,1,3,1,14,3.3125,2.5,4.625,4,4.25,3.625,3.1571875,2.671875,3.446875,3.253125,3.5625,3.059375,3.91,2.45625,3.53125,3.53125,4.08125,3.15,2.8375,2.725,3.175,3.325,3.0625,2.96875
"461","6294c3853d7d999b10bd034e",2,20,3,2.2,2,4,1,0,0,5,2.75,3.8125,3.375,2.6875,3.5625,3.25,2.88125,3.071875,3.175,3.171875,3.171875,2.946875,3,3,3,3,3.2,3,2.56875,2.91875,3.225,3.11875,3.18125,2.94375
"462","6294de1b341cd20e308d1a4a",2,26,3,8.5,1,11,3,3,0,17,3.375,3.875,4.5,4.3125,4.75,4.0625,3.35625,3.3,3.68125,3.3625,3.553125,3.6125,3.86875,3.30625,3.48125,3.43125,3.775,3.85625,3.15625,3.1875,3.625,3.58125,3.43125,3.26875
"463","6294e3dd871a695346c5d97a",1,28,4,8,1,14,2,4,2,22,3,3.1875,2.9375,3.4375,4.375,4.125,2.996875,2.984375,2.6375,3.2875,3.446875,3.25,2.98125,2.6625,2.6,3.1875,4.125,3.44375,3.1625,3.075,2.725,3.39375,3.15,3.0625
"464","629534afc0924e49e1464589",1,36,5,12,4,13,3,3,0,19,3.25,2.8125,3.5,2.875,3.6875,3.875,2.984375,2.771875,3.134375,3.3125,3.184375,3.0125,3.1125,2.43125,2.76875,3.7,3.275,3.1875,3.075,2.9625,3.325,3.38125,3.10625,2.90625
"465","62961bfdbe5f238d3225db72",2,42,3,15.6,1,5,0,2,0,7,4.5625,3.125,3.5,3.1875,4.625,3.9375,3.2125,3.171875,3.44375,3.021875,3.36875,3.2,3.8625,3.3625,3.4,3.375,3.03125,3.16875,2.975,2.93125,3.3625,3.23125,3.725,3.01875
"466","62962c18b210880e85c1fc8e",1,29,3,10,1,8,0,1,0,9,2.875,2.5,2.125,2.125,4.0625,3,2.91875,2.875,3.0125,3.221875,3.640625,3,3.075,2.68125,2.8,3.375,4,2.94375,2.8875,2.76875,2.9625,3.275,3.31875,2.91875
"467","6296cc20de63a753209d7d02",2,32.5,4,12,1,13,4,3,0,20,3.6875,3.6875,3.6875,3.6875,4.1875,4.0625,3.559375,3.246875,3.5875,3.61875,3.521875,3.4625,4.175,3.35625,4.10625,4.26875,3.8,4.18125,3.35625,3.0375,3.1375,3.2375,3.3,2.9125
"468","6296ecaf7ea72c4951583ffd",1,38,5,15,1,9,1,2,0,12,3.375,3.9375,4.1875,3.75,4.625,4.9375,3.090625,3.1125,2.74375,3.434375,3.5375,3.121875,3.3625,3,2.58125,3.65,3.65625,3.5125,3.025,2.95,2.88125,3.3125,3.35625,2.9625
"469","62976e7114308ee7c69d10ae",1,40.2,6,15.4,1,13,3,3,3,22,3.625,2,3.3125,3.125,4,3.9375,2.9375,2.684375,3.29791666666667,2.77916666666667,2.69270833333333,3.61145833333333,3.1125,2.2625,3.56875,3.1875,2.45,4.40625,2.8875,2.9875,3.0625,2.3125,2.825,2.9625
"470","6297a75cd3f65c8152c48c2d",1,27.7,4,5,6,8,1,2,0,11,3.6875,3.0625,2.375,3.1875,3.5,3.625,3.00625,3.046875,2.36875,3.346875,3.5,3.18125,2.75,2.76875,2.46875,3.4,3.58125,3.38125,3.5,3.25,2.625,3.3,3.5,3
"471","62989737409d018c733483c1",1,34.1,4,14.1,2,8,0,1,0,9,4.75,1.875,4.875,4.5625,4.8125,4.5,2.88229166666667,2.82291666666667,3.48125,3.20833333333333,3.03229166666667,3.05416666666667,2,2.85,3.9375,3.2375,3.025,3.4875,3.4875,2.75625,3.0375,3.13125,3.13125,2.775
"472","6298dd311a003b986813851b",1,40,5,22,1,13,1,4,3,21,2.625,2.9375,2.5625,4,4.125,4.3125,3.04375,3.015625,2.653125,3.35,3.540625,3.23125,3.2,2.96875,2.625,3.49375,3.81875,3.48125,3.00625,3.11875,2.8625,3.3,3.4375,3.04375
"473","629a6460a0232815dab01a01",2,31,4,6.7,1,14,3,3,1,21,3.625,3.75,2.5625,3.25,3.5,3.9375,3.15,3.13125,2.80625,3.4,3.4625,3.325,2.7375,2.58125,2.25625,3.7125,4.0375,3.20625,3.36875,3.18125,3.075,3.44375,3.1625,3.4625
"474","629e241d171ec6698e05f149",1,27,2,8.1,4,5,0,2,1,8,4.25,2,2.875,3.25,3.6875,2.125,2.60416666666667,1.96979166666667,1.97604166666667,3.08854166666667,2.14791666666667,3.15104166666667,3.23333333333333,1.35833333333333,1.83333333333333,4.01666666666667,2.04166666666667,3.375,2.31875,2.45625,1.93125,2.98125,2.5,2.825
"475","629fa67324464cea314c50fc",1,43,4,22,4,9,0,2,0,11,3.0625,1.9375,3.625,3.375,4,2.625,3.0125,3.00625,2.54375,3.14375,3.2125,2.98125,3,2.625,2.15,3,3.1,3.2,3.15625,3.15,2.93125,3.30625,3.28125,2.89375
"476","62a1e0fa590f6a0427492e41",1,44.5,4,21.3,1,14,4,4,3,25,3.9375,2.8125,2.75,3.4375,3.75,3.6875,3.203125,2.896875,3.00625,3.7,3.24375,3.171875,3.86875,2.93125,2.85625,4.30625,3.63125,3.4375,3.0875,2.85625,3.26875,3.26875,3.03125,3.0375
"477","62a731da9fe4975958c14948",1,30.1,4,7.2,1,8,0,2,0,10,3.9375,2.1875,3.6875,4.0625,2.25,2.9375,2.921875,2.80625,3.5,3.240625,3.503125,3.290625,2.9,2.94375,3.74375,3.51875,3.81875,3.4375,3.1125,2.8875,3.20625,3.25625,3.3375,3.0375
"478","62a73647a057bfcf74a8d20a",1,27.7,5,9.8,1,13,3,0,3,19,3.875,2.5625,2.25,2.25,4.375,3.3125,2.971875,2.99375,3.23125,3.225,3.925,3.234375,2.975,3,3.31875,3.675,4.40625,3.61875,2.95,2.9875,3.09375,3.0375,3.575,2.96875
"479","62a74daa695f792361470dd1",1,29,4,10.1,6,14,3,4,2,23,3,2.6875,3.5,3,3.8125,4.5,3.096875,2.928125,3.0875,3.296875,3.29375,3.415625,3.61875,3.1875,3.13125,3.64375,3.15,3.95625,3.06875,2.95625,2.99375,3.28125,3.39375,2.99375
"480","62a89318448a8592fc88ee03",1,40.4,5,18.6,2,7,2,0,0,9,4.25,3.25,3.75,3.6875,4.0625,4.25,2.85,2.89375,3.15,3.38125,3.496875,3.553125,2.46875,2.675,3.15,3.225,4.08125,3.875,2.8875,3.0125,2.90625,3.51875,2.95625,2.98125
"481","62a9513ae9305607fd5af01a",2,59,4,35.3,2,6,1,2,0,9,4.125,3.6875,3.125,3.9375,3.5625,3.875,3.4125,2.953125,3.26875,3.78125,3.33125,3.646875,3.775,3.01875,3.5375,4.14375,3.3125,4.5625,3.50625,2.9125,3.15,3.38125,3.15625,3.00625
"482","62ac7d0d794fad54e6cf7d84",1,31.9,3,8,1,11,3,0,0,14,4.1875,4.4375,1.75,2.6875,3.0625,3.0625,3.27291666666667,3.325,2.4625,2.96875,2.90208333333333,3.38125,3.2,3.575,2.25,3,3.75,4.2,3.2375,3.2125,2.125,2.475,2.3125,3.2625
"483","62acb8e852416f340637c4cc",2,38,5,23,9,13,2,0,0,15,4.25,3.125,3.5625,3.8125,4.4375,4.875,3.403125,2.909375,3.428125,4.06875,3.65625,3.528125,3.2625,3.025,3.1875,3.55625,3.1875,3.19375,3.95625,2.75625,3.61875,4.4625,4.15625,4.0875
"484","62acc0a0e293719010c1d3c7",1,22.5,4,4.5,1,13,0,0,1,14,3.25,2.9375,2.8125,2.75,3.625,3.5,2.8625,2.8125,2.946875,3.1,3.60625,3.253125,2.875,3.025,3.5,3,4,3.45,3.0625,2.525,2.53125,3.3625,3.525,3.3
"485","62b0ff84054c6ca32f481c65",2,44,2,22,1,8,1,2,0,11,4.9375,2,3.125,4,4.1875,3.625,3.371875,3.0375,3.103125,3.140625,3.078125,2.98125,3.2875,3.0875,2.96875,2.675,3.04375,2.975,3.80625,2.675,3.16875,3.8875,2.875,2.825
"486","62b20c0065e9809e66d13fa5",1,24.2,2,7,1,7,1,0,0,8,2.875,2.875,3.8125,3.125,3.875,2.9375,2.909375,2.878125,3.096875,3.284375,3.1,3.153125,3.0875,2.9,3.1,3.2,3.275,3.15625,2.5875,2.625,2.78125,3.6375,2.575,3.28125
"487","62b32a0ea4ec7b2c14906e26",1,41,4,20.6,1,7,2,1,1,11,3.9375,2.5,4.375,3.625,3.8125,3.125,3.396875,2.875,3.9625,3.240625,2.8125,2.925,3.7,3.40625,3.36875,3.2875,3.075,2.99375,3.9375,2.725,4.4875,2.93125,2.5125,2.7125
"488","62b347618b52904682bf1ca7",3,19.8,3,3,1,11,3,3,2,19,3.75,4.25,2.1875,2.9375,3.5625,3.9375,3.178125,2.996875,2.93125,3.528125,3.046875,3.065625,3.19375,2.84375,2.9375,3.04375,3.54375,2.99375,3.64375,3.48125,3.14375,4.25625,2.5625,3.25
"489","62b9b95e108fbc4df78a2956",1,22.6,4,0.3,1,13,2,4,0,19,2.9375,3.0625,2.625,2.1875,3.4375,2.6875,3.01875,2.4875,3.003125,3.21875,3.40625,3.171875,3.05,2.675,2.63125,3.025,3.0875,2.99375,3.575,2.25625,3.4875,3.86875,3.8125,3.425
"490","62bb090302d4f0b567668d06",1,44.3,5,20.3,1,11,4,4,1,20,3.5,2.6875,1.875,2.8125,2.6875,4.25,3.146875,3.209375,2.540625,3.29375,2.803125,3.0625,3.03125,2.8,2.80625,3.18125,2.8125,3.04375,2.90625,3.44375,2.34375,3.79375,2.575,3.2375
"491","62bd1d1283b326cde10cf27a",1,60.7,5,38.8,1,12,2,2,2,18,4.1875,2.3125,4.25,3.8125,4.25,3.6875,3.24375,2.5375,3.4875,3.271875,3.640625,3.725,3.03125,2.775,3.38125,3.0125,3.45625,3.4,4.0875,2.2625,3.4375,3.66875,4.20625,3.73125
"492","62c0e760fe5cc4964a774900",1,45.6,3,30.2,1,8,1,1,1,11,3.9375,3.4375,2.25,2.375,2.9375,2.0625,2.928125,3.034375,2.95,2.415625,2.675,2.771875,3.0625,3.0875,3.075,2.9375,2.90625,2.8375,2.8875,3.11875,3.19375,1.925,2.3875,2.725
"493","62c2f317234b9ce70f6d3578",1,37.8,5,20.1,1,8,0,3,0,11,3.625,2.8125,4.75,2.75,4.5,4.75,2.75625,2.74375,3.69375,2.928125,3.453125,3.153125,2.83125,2.625,3.35625,2.75,3.3125,3.00625,3.1375,2.99375,3.90625,3.38125,3.45,3.36875
"494","62c396eed1893e06fdad4574",1,27,4,9,2,15,3,4,4,26,2.4375,3.1875,3.4375,3,3.3125,3,3.05,2.84375,3.2375,3.41875,3.46875,3.275,3.16875,3,3.15,3.175,3.35,3.175,3.2125,2.54375,2.8875,3.79375,3.14375,3.49375
"495","62c61d523167ae5eafc98e6c",1,29.8,5,13,1,14,4,3,1,22,3.3125,3.625,2.625,3.4375,3.3125,3.3125,3.3875,3.2375,2.8375,3.290625,2.896875,3.29375,3.24375,3.20625,3.275,3.26875,3.0125,3.06875,3.99375,3.05,2.3875,3.56875,2.81875,3.53125
"496","62c63362e7342ad8be294866",1,42.1,3,24.5,1,5,2,0,1,8,3.9375,3.75,2.0625,3.75,4.6875,3.3125,2.64375,3.03125,2.8,2.946875,3.509375,3.359375,2.6625,2.7125,3.16875,3.31875,3.3625,3.11875,2.6125,2.89375,2.175,2.55,3.875,3.2625
"497","62c71e41af2bc57590b548e8",1,41.9,3,23.1,1,7,0,1,0,8,3.625,2.25,4.0625,4.0625,3.9375,4.25,3.025,2.728125,3.48125,3.203125,3.6,3.234375,3.04375,2.9875,3.25625,3.09375,3.275,3.43125,3.31875,2.8375,3.64375,3.7875,3.95625,3.125
"498","62c8c2d71e87b86722f0215b",1,34.5,6,7.1,4,9,4,0,0,13,4.4375,3.1875,4.375,4.375,3.9375,4.5625,3.153125,3.021875,2.975,3.278125,3.716875,3.184375,3.14375,3.1125,2.9375,3.2875,3.45,3.10625,3.925,3.19375,3.3625,3.93125,4.22375,3.44375
"499","62c8d159937c939dd4d139e3",1,30.1,2,14.6,1,9,2,0,0,11,3.625,2.5625,4.75,3.875,4.5625,4.5,2.7625,2.753125,3.565625,2.8478125,3.690625,3.05,3.25,2.79375,3.4125,2.85,3.43125,3.05625,2.575,3.0875,3.75,2.97875,4.2375,2.8625
"500","62cbf51439a76e8fccd8a495",2,58.3,3,31,1,5,2,0,0,7,3.9375,3.60416666666667,3.9375,3.5625,4.375,3.375,3.18125,3.08125,3.39375,3.3,3.796875,3.13125,3.1125,3.20625,3.275,3.0125,3.63125,3.19375,3.28125,2.99375,3.6625,3.6625,4.2375,3.11875
"501","62ceb98594c924be25e1db41",2,31,3,12.6,2,13,2,2,0,17,3.5,3.125,3.4375,2.8125,3.75,3.75,3.328125,3.196875,3.0125,3.540625,3.396875,3.515625,3.175,2.96875,3.1375,2.9875,3.41875,3.3125,3.625,3.4,3.1125,4.2375,3.43125,3.75625
"502","62ceba5fdab49dfc90278cbb",2,23.4,3,5.2,1,6,0,1,1,8,2.625,4,2.3125,2.1875,4.25,3.9375,3.495625,3.4375,2.6125,3.1875,3.2375,3.2625,3.33125,3.2375,2.85625,3.09375,3.10625,3.21875,3.97,3.9125,2.725,3.3125,3.38125,3.51875
"503","62d06d1b651d6922f62fab9b",1,27.7,4,7,1,5,0,0,0,5,4,2.6875,3.1875,3.5625,4.5625,4.1875,3.028125,2.9625,3.0875,3.4875,3.490625,3.484375,3.15625,2.8375,3.125,3.1875,3.14375,3.5,3.21875,3.35,3.4375,4.06875,3.93125,3.575
"504","62d458437af301fdbda37ebf",2,51,2,25,1,11,3,1,2,17,4.625,3.6875,3.5,3.5,4.25,3.3125,3.0625,3.375,3.459375,3.35625,3.3375,3.31875,3.05625,3.21875,3.45,3.29375,3.05625,3.35625,2.9875,3.525,3.21875,3.29375,3.6875,3.29375
"505","62d5788341a681924672a1ca",1,35.3,4,16.2,1,14,2,2,2,20,3.5,3.1875,3.25,3.4375,3.4375,3.5625,2.965625,2.825,3.30625,3.60625,3.31875,3.353125,3.1125,2.75,3.45625,3.25,3.08125,3.3,3.11875,3.16875,2.95,4.2375,3.78125,3.65625
"506","62d59a7b40c07da2c0a5b473",2,31,4,10,1,11,2,4,1,18,4.625,3.6875,2.0625,4,3.8125,4.1875,3.421875,3.084375,2.8125,3.8890625,3.471875,3.303125,3.4375,3.1625,3.09375,3.54375,3.425,3.2875,3.80625,2.81875,2.425,4.4625,3.56875,3.2875
"507","62d5c169b25535bc60fd5248",2,55.8,5,35,1,12,2,2,0,16,3,3.5625,3.3125,2.6875,4.625,4.0625,3.209375,3.159375,3.290625,3.128125,3.646875,3.246875,3.23125,3,3.30625,3.10625,3.66875,3.40625,3.66875,3.33125,3.38125,3.43125,3.86875,3.0375
"508","62da0d692b89efcaba51846d",1,30.7,3,6.6,6,13,2,4,2,21,3.375,2.9375,4.0625,3.125,3.9375,4.75,3.29375,3.409375,2.634375,3.415625,2.8765625,3.240625,3.075,3.2,2.84375,3.05625,2.875,3.25,3.24375,3.65625,2.60625,4.075,2.43125,2.875
"509","62dc761564191bc28a87e7c7",1,30.9,3,2,1,11,3,3,2,19,4.0625,2.1875,2.9375,3.4375,4,4,2.909375,2.55625,2.353125,3.41875,3.209375,3.0375,2.89375,2.39375,2.40625,3.00625,3.21875,3.09375,3.3125,3.0125,2.45625,4.23125,3.21875,3.1125
"510","62dcb56ed694f64640b46ecd",1,20.5,3,2.5,6,12,0,1,0,13,4.1875,3.4375,4.4375,3.875,4.6875,4.625,3.253125,3.04375,3.54375,3.684375,2.946875,3.415625,3.2625,2.9125,3.3375,3.4,2.9375,3.35,3.5,3.36875,3.8375,4.225,2.5375,3.73125
"511","62dd9f33ad57b611f57ac39c",1,48.7,5,32,2,13,0,1,0,14,3.875,2.1875,2.125,3.0625,4.5625,3.625,3.071875,2.571875,2.775,3.39375,3.68125,3.6,3.075,2.49375,2.775,3.03125,3.375,3.45,3.7125,2.88125,3.00625,3.9,3.86875,3.65
"512","62ddf6403a786fffd41fae6b",1,22.5,3,0,1,7,0,1,0,8,3.0625,3.5,3,2.3125,3,3.75,3.04791666666667,3.16770833333333,2.440625,2.74375,2.621875,3.17291666666667,3,3.18125,2.75625,2.6125,2.9125,3.30625,3.1375,3.25,2.225,2.75,2.4625,3.0375
"513","62e1bc1f7bc99745a170ce2e",1,35.8,3,17,6,5,0,1,0,6,4.875,3.4375,4,4.3125,4.25,4.625,3.26770833333333,3.165625,3.84375,3.3125,3.33125,3.25,3.13125,3.1375,3.4125,3.225,3.30625,3,3.86666666666667,3.575,4.375,3.59166666666667,2.75833333333333,3.46666666666667
"514","62e2f07641ec065b97e4fcd3",1,47.5,3,28.6,1,9,3,2,0,14,4,2.6875,3.9375,3.875,3.6875,3.9375,2.984375,2.809375,3.1375,3.49375,3.0625,3.08125,3.05625,2.89375,3.23125,3.1,2.9625,2.9125,3.40625,2.825,2.95625,4.35,3.36875,3.33125
"515","62e6bfc9a37d8881f96efd81",1,23.8,3,8.3,1,4,1,1,2,8,3.3125,3.1875,3.8125,2.8125,3.6875,3.6875,3.090625,3.046875,2.953125,3.259375,3.384375,3.325,3.0875,2.89375,3.13125,3.275,3.18125,3.3125,3.3625,3.1625,2.49375,3.48125,3.88125,3.33125
"516","62e8db6f495d93a29697bfc5",1,44.1,3,20.2,6,8,1,0,0,9,4.875,3.1875,3.25,4.5,2.875,5,3.109375,2.94375,3.29375,3.44375,3.24375,3.5125,3.1875,3.03125,3.10625,3.14375,3.3,3.59375,3.56875,3.00625,3.475,4.20625,3.65625,3.425
"517","62e9731465fb490879d942c7",2,22,4,3.6,4,6,1,0,2,9,3,3.25,3.3125,3.1875,2.9375,3.125,2.83125,2.946875,3.03125,2.796875,2.965625,3.175,3.075,2.825,2.725,3.25,3.0375,3.1125,2.66875,3.41875,3.40625,2.3375,2.9,3.30625
"518","62ec3d6c5a882ff93a4af5b3",1,26.1,4,7.2,8,9,1,3,0,13,2.8125,3.375,2.8125,2.5625,3.5,3.8125,2.81875,2.85,3.5875,3.01875,3.34375,3.51875,2.95,3.03125,3.49375,3.05,3.38125,3.44375,3.2125,2.60625,3.4,3.3125,3.49375,3.79375
"519","62eecc131c4b40e5a9fdb8c0",1,30,4,5,1,13,2,4,2,21,4.3125,3.8125,2.4375,3.875,4.25,4.9375,3.24375,3.13125,2.853125,3.503125,2.790625,3.296875,3.18125,3.06875,3.2375,3.28125,3.1875,3.0875,3.56875,2.61875,2.3125,3.94375,2.1625,3.5
"520","62f0f422c25e8ccbcb742154",1,47,2,29.7,1,4,0,0,0,4,4.875,2.8125,2.9375,3.0625,4.9375,4.1875,2.846875,2.98125,3.403125,3.175,3.209375,2.8125,3.03125,2.96875,3.5,3.23125,3.125,2.89375,2.60625,3.50625,3.34375,3.8375,3.74375,2.65
"521","62f1b4c7dfbde02b952a98c2",1,22.3,3,5,1,14,3,4,3,24,4.125,1.5625,3.8125,2.75,4.3125,3.9375,2.94375,2.51875,3.1375,2.725,3.453125,2.84375,2.9,2.68125,2.8625,2.9125,2.9875,2.78125,3.6375,2.40625,3.55,2.875,4.0375,2.76875
"522","62f27a3248a586b50eb6770b",1,20,2,1,4,8,1,1,0,10,4.3125,2.375,2.3125,3.9375,3.625,3,2.790625,2.40625,2.471875,3.653125,2.734375,2.775,3.08125,2.3625,2.75625,3.625,2.4125,2.79375,2.5375,2.34375,2.25625,3.775,2.69375,2.55
"523","62f708e4d875cdc4a05333c5",1,43.6,3,22.4,2,10,3,1,1,15,4.6875,3,3.0625,3.75,4.375,4.25,3.04895833333333,2.83125,2.89270833333333,3.240625,2.77708333333333,3.02395833333333,3.1,2.98125,3.175,3.43125,2.9375,3.01875,3.175,2.9,2.7875,3.2875,2.6625,2.9
"524","62f7899403f442ec3cbb6bae",1,34.3,3,21,1,8,2,2,0,12,4.125,3.125,3.875,3.5,4.1875,4.0625,3.278125,3.103125,2.759375,3.45625,3.659375,2.99375,3.2875,2.90625,3.08125,3.075,3.59375,2.83125,3.425,3.48125,2.28125,4.1125,3.86875,2.8875
